Title_URL,Image,Judul,Penulis,ISBN,Penerbit,Terbitan,Kategori,Deskripsi
https://www.bukukita.com/Agama/Islam/144150-Kun-Anta.html,https://www.bukukita.com/babacms/displaybuku/94150.jpg,Kun Anta,"
											@NegeriAkhirat										",9786027331594,WAHYUQOLBU ,2015,Islam,"
							DESCRIPTION
							Dari Abu Hurairah RA, ia berkata Rasulullah SAW pernah bersabda:Sesungguhnya Allah tidak melihat (menilai) bentuk tubuhmu dan tidak pula menilai kebagusan wajahmu, tetapi Allah melihat (menilai) keikhlasan hatimu. (HR. Muslim)Inilah kisah-kisah nyata para perempuan yang telah membuktikan bahwa cantik itu bukan dari lahiriah semata.Cantik yang sesungguhnya adalah menjadi diri sendiri, percaya diri, dan mensyukuri pemberian Ilahi.Itulah cantik dari HATI cerminan MUSLIMAH SEJATI.
							
						"
https://www.bukukita.com/Buku-Novel/Drama/143798-Pusaran-Amuk.html,https://www.bukukita.com/babacms/displaybuku/93798.jpg,Pusaran Amuk,"
											Zaky Yamani										",9786020329505,Gramedia Pustaka Utama ,Mei - 2016,Drama,"
							DESCRIPTION
							Kau mengalir seperti air sungai, dari sebuah mata air, menuruni bukit, masuk ke selokan, bergabung dengan aliran yang lebih besar, menjadi banjir yang mematikandan mungkin juga menyuburkanmenderu sampai ke muara, tanpa pernah melihat ke belakang, tanpa pernah mengingat mata air yang menjadi titik awalmu.Seperti ketika terdampar di lautan dengan hanya ditemani sebatang kayu, Jimmy pun merasakan kehidupannya terombang-ambing. Apa yang dia yakini saat masih kecil berbenturan dengan kenyataan yang dia lihat, dengar, dan rasakan sepanjang tumbuh dewasa. Membuatnya bak bulir air yang mencari jati diri di tengah lautan yang menyesatkan.Sampai suatu ketika dia menemukan angin dan arus yang menggerakkan gelombang dalam kehidupannya pada sosok atasannyaLembayung, Pemimpin Redaksi Harian Express yang juga mantan aktivis yang pernah diculik dan disiksa penguasa.Lalu peristiwa itu terjadi. Dua pengeroyokan berbeda yang menimpa Jimmy dan seorang bapak yang hanya ingin membelikan sepatu baru untuk anaknya. Membuat angin bersilir kian lesat, menciptakan pusaran amuk yang menyeret segala hal di sekelilingnya ke dalam kisarannya.Tak ada yang luput.
							
						"
https://www.bukukita.com/Buku-Novel/Romance/143305-Paket-5-Buku-Paperwatt.html,https://www.bukukita.com/babacms/displaybuku/93305.jpg,Paket 5 Buku Paperwatt (Paket Baper Wattpad),"
											Inesia, Indah Riyana, RINA, Radin, Yola										",-,Loveable ,Mei - 2016,Romance,"
							DESCRIPTION
							Paket 5 Buku Paperwatt (Paket Baper Wattpad)Perioder sampe tanggal 28 mei 2016 Paket Berisi :1. Our Hope2. The Perfect Husband3. Diary of An Unpopularity4. Maps : Truth Be Told, I Never Was Yours5. 31st Days of Love
							
						"
https://www.bukukita.com/Buku-Novel/Romance/144104-Cute-Girl-vs-Playboy.html,https://www.bukukita.com/babacms/displaybuku/94104.jpg,Cute Girl vs Playboy [Ber-TTD asli Instanzs+Cute Blocknote],"
											Intan ZS										",9786022201878,Bukune ,Juni - 2016,Romance,"
							DESCRIPTION
							Di mata banyak orang, gueTiara Bramantiodikenal sebagai cewek cute yang judes dan bawel. Yang orang nggak tahu, di balik itu gue punya alasan yang mungkin sulit dipercaya. Stttt, ini rahasia kita aja, ya. Jadi, gue punya kemampuan membaca pikiran orang!Emang ada enaknya, sih, punya kemampuan ini. Gue jadi bisa menghindar dari niat jahat orang. Tapi, ini juga yang bikin gue jadi susah deket sama cowok. Abisan, pikiran cowok gitu-gitu aja. Kalau nggak soal game, bola, modus-modusin cewek, ya palingan ngayal yang jorok-jorok. Ih, awas aja kalau mereka ngelakuin itu pas lihat gue. KEPRET BOLAK BALIK!Belakangan ini, gue dibikin kesel sama satu cowok; Nathan El Dixon. Tampangnya ganteng, tapi kelakuannya bertolak belakang sama komuknya. Masa pas MOS gue dipaksa nyanyi goyang dumang pake TOA masjid? Nggak cukup itu, ujungg-ujung dia datang ke rumah terus ngaku ke Bunda kalau kami udah pacaran. Lah, ini anak maunya apa, sih?Oh, iya, yang lebih nnyebelin lagi, cowok inilah satu-satunya orang yang nggak bisa gue baca pikirannya.***Ukuran        : 13 x 19 cmGenre          : Komedi RomantisBahan Isi      : book paper, black and whiteBahan Cover  : AC 230 gr  (4/0)Jilid               : Trade paperback/ lem punggung 
							
						"
https://www.bukukita.com/Agama/Islam/144106-Paket-Buku-Seri-Islam-Cinta.html,https://www.bukukita.com/babacms/displaybuku/94106.jpg,Paket Buku Seri Islam Cinta,"
											Dr. Haidar Bagir										",-,Noura Book Publising ,2016,Islam,"DESCRIPTION

terdiri dari 3 Buku Berikut :





	
Semesta Cinta
Penulis: Dr. Haidar Bagir   (Noura Book Publising) 
Nilai rata-rata:  dari 0 resensi
Rekomendasikan buku ini
Lokasi Stok : Gudang Penerbit  
 
 Masukkan ke Daftar Keinginan
	
Rp 54.000
Hemat Rp 16.200
Rp 37.800
	


	
Belajar Hidup Dari Rumi
Penulis: Dr. Haidar Bagir   (Mizan) 
Nilai rata-rata:  dari 0 resensi
Rekomendasikan buku ini
Lokasi Stok : Gudang Penerbit  
 
 Masukkan ke Daftar Keinginan
	
Rp 39.000
Hemat Rp 11.700
Rp 27.300
	"
https://www.bukukita.com/Agama/Islam/144059-Atlas-Wali-Songo:-Buku-Pertama-Yang-Mengungkap-Wali-Songo-Sebagai-Fakta-Sejarah.html,https://www.bukukita.com/babacms/displaybuku/94059.jpg,Atlas Wali Songo: Buku Pertama Yang Mengungkap Wali Songo Sebagai Fakta Sejarah (Edisi Revisi Soft Cover),"
											Agus Sunyoto										",9786028648189,Iiman ,Juni - 2016,Islam,"DESCRIPTION





Jika Anda membaca Ensiklopedia Islam yang tujuh jilid dan mencari informasi tentang Wali Songo, dijamin tidak akan menemukannya. Itu artinya, pada masa depan--kira-kira 20 tahun ke depanWali Songo akan tersingkir dari percaturan akademis karena keberadaan mereka tidak legitimate dalam Ensiklopedia Islam. Wali Songo ke depan akan tersingkir dari ranah sejarah dan tinggal mengisi ruang folklore sebagai cerita mitos dan legenda. Anehnya, di dalam Ensiklopedia Islam itu tercantum kisah tiga serangkai haji: Haji Miskin, Haji Sumanik, Haji Piabang sebagai pembawa ajaran Islam (Wahabi) ke Sumatra Barat. Itu berarti, anak cucu Anda kelak akan memiliki pemahaman bahwa Islam baru masuk ke Nusantara pada tahun 1803 Masehi, yaitu sewaktu tiga serangkai haji itu menyebarkan ajaran Wahabi ke Sumatra Barat.

Dalam keserbaterbatasan segala hal, alhamdulillah buku ATLAS WALI SONGO dengan pendekatan multidisiplin: historis; arkeologi; aetiologis;  etno-historis, dan kajian budaya dapat terselesaikan.  Isi buku ini sangat membumi dengan proses sinkretisasi-asimilatif dan bisa dipertanggungjawabkan secara ilmiah.

Fakta mencengangkan di buku ini adalah bahwa kerajaan Islam pertama di Jawa bukanlah Kerajaan Demak (abad 15), melainkan Kerajaan Lumajang yang menunjuk kurun waktu awal abad 12, yaitu saat Singasari di bawah Sri Kertanegara.

Dengan prinsip 'bangsa yang besar adalah bangsa yang bisa menghargai jasa-jasa para pahlawannya', begitulah penulis berharap anak-anak bangsa di negeri tercinta ini dapat menghargai, menghormati, memuliakan, dan bahkan meneladani keluhuran budi dan kebijaksanaan yang telah diwariskan para ulama penyebar Islam tersebut.




ENDORSEMENT:


Buku ini menarik sekali. Agus Sunyoto tidak tanggung-tanggung dan serius sekali dalam menelusuri, meneliti, dan memperdalam sejarah Wali Songo. Kalau tidak lahir buku seperti ini, kita akan terus menggunakan referensi sejarah buatan Belanda.

K.H. Achmad Mustofa Bisri, Pengasuh Pondok Pesantren Raudhatut Thalibin, Rembang


Buku ini ujung tonggak, komprehensif tentang dakwah Wali Songo. Dalam dakwah Wali Songo, tidak ada satu dimensi kehidupan manusia yang diabaikan. Jadi dakwahnya itu dakwah kelengkapan seluruh kemanusiaan.

Emha Ainun Nadjib, Budayawan


Buku Atlas Wali Songo memberikan pemahaman komprehensif tentang Islam di Nusantara. Tanpa buku ini, masa depan Islam akan sangat formal dan karakternya bukan seperti NU. Tanpa menghargai wali Allah, kita hanya menjadi pribadi mukmin, bukan muhsin.

Sujiwo Tejo, Dalang dan Penulis Buku
"
https://www.bukukita.com/Buku-Novel/Fiksi/142287-Corat-Coret-Di-Toilet.html,https://www.bukukita.com/babacms/displaybuku/92287.jpg,Corat-Coret Di Toilet,"
											Eka Kurniawan										",9786020328935,Gramedia Pustaka Utama ,Mei - 2016,Fiksi,"
							DESCRIPTION
							Cerpen yang keseluruhannya ditulis pada periode 1999-2000 ini tak sekadar kisah, namun semacam jejak sejarah. widyanuari eko putra, jawa posAKU TAK PERCAYA BAPAK-BAPAKANGGOTA DEWAN,AKU LEBIH PERCAYA KEPADADINDING TOILETKelihaian Eka Kurniawan bercerita tampak ditopang oleh sudut pandang dirinya terhadap drama kemanusiaan [] Menariknya, penulis mampu menyelipkan humor segar yang tetap kuat terjalin dengan bagian-bagian lain. yohanes krisnawan, kompasIt shows Ekas gift for startling imagery, sharp and unexpected changes of tone, and his extra-dry sympathy for the fellow-members of his late-Suharto generation. benedict anderson, indonesia Very striking prose. tariq ali, finnegan s list
							
						"
https://www.bukukita.com/Humor/Umum/144021-Koala-Kumal.html,https://www.bukukita.com/babacms/displaybuku/94021.jpg,Koala Kumal (Cover Baru) (Promo Best Book),"
											Raditya Dika										",9789797807696,GagasMedia ,Mei - 2016,Umum,"
							DESCRIPTION
							Selain main perang-perangan, gue, Dodo, dan Bahri juga suka berjemur di atas mobil tua warna merah yang sering diparkir di pinggir sungai samping kompleks. Formasinya selalu sama: Bahri dan gue tiduran di atap mobil, sedangkan Dodo, seperti biasa, agak terbuang, di atas bagasi. Kadang kami tiduran selama setengah jam. Kadang, kalau cuaca lagi sangat terik, bisa sampai dua jam. Kalau cuacanya lagi sejuk dan tidak terlalu terik, kami biasanya sama-sama menatap ke arah matahari, memandangi langit sambil tiduran. Kalau sudah begini, Bahri menaruh kedua tangannya di belakang kepala, sambil tiduran dia berkata, Rasanya kayak di Miami, ya? Iya, jawab gue. Iya, jawab Dodo. Kami bertiga gak ada yang pernah ke Miami. Koala Kumal adalah buku komedi yang menceritakan pengalaman Raditya Dika dari mulai jurit malam SMP yang berakhir dengan kekacauan sampai bertemu perempuan yang mahir bermain tombak. Seluruh cerita di dalamnya berasal dari kisah nyata. 
							
						"
https://www.bukukita.com/Buku-Novel/Romance/143949-Paras-Rana.html,https://www.bukukita.com/babacms/displaybuku/93949.jpg,Paras Rana (The Rana Look) - Cover Baru,"
											Sandra Brown										",9786020330501,Gramedia Pustaka Utama ,Juni - 2016,Romance,"
							DESCRIPTION
							Muak dengan hidupnya sebagai supermodel, Rana memutuskan untuk mengasingkan diri di kota kecil. Demi mempertahankan anonimitas, Rana mengganti namanya dan mengubah penampilannya secara drastis. Dengan baju longgar dan kacamata, Rana merasa hidupnya lebih bahagia daripada yang pernah dirasakannya selama bertahun-tahun. Namun kedamaiannya terancam oleh kemunculan penghuni baru di apartemannya, pemain football profesional bernama Trent Gamblin.Pelan tapi pasti, Trent jatuh cinta kepada Ana R. Penampilan Ana yang tidak modis tak sedikit pun mengurangi rasa cintanya kepada wanita itu, bahkan menjadi alasan ia mencintai Ana. Namun apakah perasaan Trent akan tetap sama ketika tahu Ana tidaklah seperti yang dikiranya? Apakah ia akan tetap mencintai Ana ketika wanita itu mengenakan paras berbeda?***Sandra BrownIa lahir tanggal 12 Juni 1948 di Waco, Texas. Sejak kecil ia sudah hobi membaca karena dorongan orangtuanya. Ia baru dua tahun di kuliah di Texas Christian University saat menikah dengan Michael Brown tahun 1968. Ia kemudian melanjutkan pendidikannya di Oklahoma State University dan University of Texas di Arlington. Tahun 1979, Sandra Brown dipecat dari pekerjaannya di perusahaan pembuat acara televisi dan ia memutuskan untuk mencoba menulis. Tahun 1981 novel pertamanya, Love Beyond Reason, pun terbit. Memasuki tahun 1990-an, karier Sandra Brown semakin cemerlang. Sandra Brown memiliki 3 buku dalam daftar New York Times bestseller tahun 1992, bahkan namanya disejajarkan dengan Stephen King, Tom Clancy, J.K.Rowling, dan Danielle Steel.
							
						"
https://www.bukukita.com/Buku-Novel/Islam/144003-The-Holy-Child:-Bocah-yang-Berkali-kali-Bermimpi-Bertemu-Nabi-Muhammad.html,https://www.bukukita.com/babacms/displaybuku/94003.jpg,The Holy Child: Bocah yang Berkali-kali Bermimpi Bertemu Nabi Muhammad,"
											Mujahidin Nur										",9786026940100,Melvana Publishing ,Mei - 2016,Islam,"DESCRIPTION





Maafkan Bunda ya Allah! Bunda sudah berkawan dengan setan. Jangan bakar al-Quran Rasyid!!!! teriaknya histeris. Rasyid terus saja menangis memohon agar ibunya mengembalikan semua al-Qurannya. Namun, ibunya tetap saja tidak menghiraukan tangisan Rasyid sampai dia kecapean dan memasuki kamarnya.Di dalam kamar, Rasyid memeluk al-Quran satu-satunya yang ia bawa sejak usai sahalat Subuh. Dia memeluk al-Quran itu erat sekali, seakan-akan ada orang lain di hadapannya yang hendak mengambil al-Quran itu darinya. Beberapa saat kemudian, dia memandangi al-Quran itu dengan tangis dan linangan air mata, dia kecup al-Quran itu penuh khidmat.

Al-Quran, Bunda kok jahat yah? Rasyid kan sayang al-Quran, Rasyid kan cinta al-Quran, ucapnya dengan kalimat terbata-bata sambil menahan tangis. Air matanya terus berlinangan menuruni pipi dan menetes ke mushaf suci yang berada di dalam pelukannya. Beberapa saat dia masih larut dalam tangisan yang menyayat itu, bak yatim piatu yang ditinggal pergi kedua orangtuanya, untuk selamanya.




***

Tidak masuk diakal! Bocah ini bisa membaca dan menghafal al-Quran secara otodidak, menguasai 15 irama imam besar dunia secara otodidak, dan yang lebih mencengangkan dia mampu berbicara bahasa Arab dan membaca buku atau kitab berbahasa Arab tanpa guru.
What a great miracle!
IRFAN HAKIM, Artis, Presenter.

Kecintaan Rasyid pada al-Quran merupakan petunjuk bagi kita. Bila kita ingin selamat dunia dan akhirat maka jadikan al-Quran sebagai tuntunan dalam kehidupan dan jalani kehidupan dengan diisi nilai-nilai al-Quran.
FIRDAUS, SE, MT, Walikota Pekanbaru, Riau.

Saya tidak bisa mengatakan apa-apa selain, Subhanallah!
SYEKH ALI JABEER, Ulama dan Imam Masjid Nabawi, Madinah.




Keunggulan:

- Novel ini telah menjadi gift (hadiah) di berbagai kesempatan oleh orangtua di seluruh Indonesia; guru, ustad dan tokoh-tokoh masyarakat untuk menumbuhkan kecintaan kepada Allah, al-Quran, nabi Muhammad dan Islam.
- Sheikh Rasyid sebagai tokoh yang menjadi inspirasi penulisan buku ini adalah idola anak-anak muslim di Indonesia, dan dikenal luas oleh masyarakat Indonesia sesudah menjuarai hafid cilik Indonesia RCTI dan Aksi Indosiar.
- Buku ini dalam proses pencarian investor, dan sudah diminati oleh Hestu Saputra, sutrada filem Mimpi Sejuta Dollar untuk difilemkan.
- Telah dijual di pesantren-pesantren, Yayasan-yayasan Pendidikan Islam, madrasah-madrasah dan rumah rumah tahfidh al-Quran.
"
https://www.bukukita.com/Agama/Islam/132743-9-Langkah-Mudah-Menghafal-Al-Quran+Dvd.html,https://www.bukukita.com/babacms/displaybuku/82743.jpg,9 Langkah Mudah Menghafal Al Quran+Dvd,"
											Majdi Ubaid Al-Hafizh										",9789790393318,AQWAM MEDIKA ,Februari - 2015,Islam,"
							DESCRIPTION
							Sebenarnya, menghafal Al Qur'an dan mengamalkannya adalah impian hidup kita sebagai seorang Muslim, bahkan agenda terpenting hidup kita. Tapi, kita sering beralasan tidak memiliki waktu dan kemampuan sehingga sampai saat ini kita tak kunjung berusaha untuk menghafal Al Qur'an.Penulis telah menelaah sebagian besar buku yang ditulis tentang teknik menghafal Al-Qur'an, dan menyimpulkan bahwa semua buku tersebut masih memerlukan sebuah buku yang ditulis bersandarkan pada ilmu modern. Terutama tentang riset otak manusia, kekuatan ingatan, dan teori belajar modern. Dalam praktiknya, penulis juga telah menggelar seminar dan pelatihan menghafal Al-Qur'an melalui metode belajar modern dan berhasil secara efektif.Melalui buku ini, penulis telah melakukan terobosan revolusioner lewat teknik mengingat efektif yang ia terapkan dalam menghafal Al-Qur'an. Penulis juga mampu menunjukkan jalan kepada kita untuk menghilangkan alasan-alasan yang acapkali muncul ketika kita berusaha menghafal Kitabullah yang begitu besar ganjarannya.Gaya bahasa yang dipakai dalam buku ini sangat komunikatif, seolah penulis sedang bertutur langsung di depan kita; mengajak kita, bertanya kepada kita, dan memandu kita. Satu hal lagi, ""9 Langkah"" yang dipaparkan di dalam buku ini sangat realistis untukditerapkan, baik untuk anak-anak, remaja, maupun orangtua.***Majdi Faruq Ubaid menyelesaikan program Master dalam Bidang Sistem Informasi Akuntansi dari Bentley University di Massachusetts, Amerika Serikat dengan predikat high distinction. Beliau adalah seorang akuntan profesional yang merupakan salah satu pendiri dan CEO sekaligus menjadi trainer pada Investment for Training and Development, sebuah pusat pelatihan yang berbasis di Bahrain dan beroperasi di Timur Tengah dan seluruh negara Gulf Country. Disamping sebagai seorang profesional, beliau juga seorang hafizh yang aktif memberikan pelatihan menghafal Al-Qur'an menggunakan teknik belajar modern, yang terbukti efektif.
							
						"
https://www.bukukita.com/Buku-Novel/Fiksi/141456-Boxset-Super-Nova-1-6-Non-Ttd.html,https://www.bukukita.com/babacms/displaybuku/91456.jpg,Boxset Super Nova 1-6 Non Ttd,"
											Dee Lestari										",-,Bentang Pustaka ,Maret - 2016,Fiksi,"
							DESCRIPTION
							SuperNova Seri #1 : Kesatria Putri Bintang JatuhSuperNova Seri #2 : AkarSupernova Seri #3 : PetirSupernova Seri #4 : PartikelSupernova Seri #5 : GelombangSupernova Seri #6 : Inteligensi Embun Pagi
							
						"
https://www.bukukita.com/Agama/Islam/137513-Miracles-of-Al-Quran-dan-As-Sunnah.html,https://www.bukukita.com/babacms/displaybuku/87513.jpg,Miracles of Al-Quran dan As-Sunnah (Hard Cover),"
											Dr. Zakir Naik										",9789790393394,AQWAM MEDIKA ,September - 2015,Islam,"
							DESCRIPTION
							Seiring berkembangnya teknologi dan kemajuan iimu-pengetahuan, banyak fakta ilmiah mengejutkan yang terungkap dari agungnya ayat-ayat Al-Qur'an maupun sabda Nabi Muhammad. Apa yang sudah disampaikan sejak 1400 tahun yang lalu tersebut semakin membuktikan kebenaran ajaran Islam. Tahukah Anda?+ Di dalam lautan, ada api yang siap menghancurkan segala kehidupan di atasnya.+ Mengapa Rasulullah resah dan memerintahkan banyak beristighfar, beramal, dan beribadah ketika gerhana seolah-olah akan terjadi kiamat?+ Ada jamur yang hanya tumbuh setelah adanya badai, tanpa ada campur tangan manusia, yang dipakai oleh medis sebagai obat penyakit mata terbaik+ Dan masih banyak lagi ayat-ayat kauniah lainnya.Dengan sekian banyak ayat-ayat Al-Qur'an dan hadits Nabi yang mulai terbukti, masihkah kita meragukan kebenaran seluruh wahyu ilahiyah tersebut? Selamat membaca.
							
						"
"https://www.bukukita.com/Buku-Novel/Remaja/143886-Paket-Buku-The-Chronicles-Of-Audy-21,4R,4-4,O2.html",https://www.bukukita.com/babacms/displaybuku/93886.jpg,"Paket Buku The Chronicles Of Audy 21,4R,4/4,O2 (Edisi TTD)","
											Orizuka										",-,Haru Media ,Juni - 2016,Remaja,"DESCRIPTION

Terdiri Dari 4 Buku The Chronicles Of Audy 


	
The Chronicles Of Audy:O2 (Edisi TTD)
Penulis: Orizuka   (Haru Media) 
Nilai rata-rata:  dari 0 resensi
Rekomendasikan buku ini
Lokasi Stok : Akan tersedia pada 12 Juni 2016  
 Masukkan ke Daftar Keinginan
	
Rp 71.000
Hemat Rp 14.200
Rp 56.800
	




	
The Chronicles of Audy : 4R (P)
Penulis: Orizuka   (Haru) 
Nilai rata-rata:  dari 0 resensi
Rekomendasikan buku ini
Lokasi Stok : Stok Tersedia.  
 
 Masukkan ke Daftar Keinginan
	
Rp 53.000
Hemat Rp 7.950
Rp 45.050


	
The Chronicles of Audy : 4/4
Penulis: Orizuka   (Haru) 
Nilai rata-rata:  dari 0 resensi
Rekomendasikan buku ini
Lokasi Stok : Gudang Penerbit  
 
 Masukkan ke Daftar Keinginan
	
Rp 59.000
Hemat Rp 17.700
Rp 41.300
	


	
The Chronicles of Audy : 21
Penulis: @authorizuka   (Haru) 
Nilai rata-rata:  dari 0 resensi
Rekomendasikan buku ini
Lokasi Stok : Gudang Penerbit  
 
 Masukkan ke Daftar Keinginan
	
Rp 57.000
Hemat Rp 17.100
Rp 39.900
	"
https://www.bukukita.com/Buku-Novel/Remaja/126276-The-Chronicles-of-Audy-:-21.html,https://www.bukukita.com/babacms/displaybuku/76276.jpg,The Chronicles of Audy : 21,"
											@authorizuka										",9786027742376,Haru ,Juli - 2014,Remaja,"
							DESCRIPTION
							Hai. Namaku Audy.Umurku masih 22 tahun.Hidupku tadinya biasa-biasa saja,sampai aku memutuskan untuk bekerja di rumah 4R.Aku sempat berhenti, tapi mereka berhasil membujukku untuk kembalisetelah memberiku titel baru:""bagian dari keluarga"".Di saat aku merasa semakin akrab dengan mereka,pada suatu siang,salah seorang dari mereka mengungkapkan perasaannya kepadaku.Aku tidak tahu harus bagaimana!Lalu, seolah itu belum cukup mengagetkan,terjadi sesuatu yang tidak pernah terpikirkan siapa pun.Ini, adalah kronik dari kehidupanku yang semakin ribet.Kronik dari seorang Audy.
							
						"
https://www.bukukita.com/Buku-Novel/Remaja/135180-The-Chronicles-of-Audy-:-4-4.html,https://www.bukukita.com/babacms/displaybuku/85180.jpg,The Chronicles of Audy : 4/4,"
											Orizuka										",9786027742536,Haru ,Juni - 2015,Remaja,"
							DESCRIPTION
							Kelanjutan dari The Chronicles ofAudy: 4R dan 21sinopsis: Hai. Namaku Audy.Umurku masih 22 tahun.Hidupku tadinya biasa-biasa saja, sampai aku memutuskan untuk bekerja di rumah 4R dan jatuh hati pada salah seorang di antaranya.Kuakui aku bertingkah (super) norak soal ini, tapi kenapa dia malah kelihatan santai-santai saja?Setengah mati aku berusaha jadi layak untuknya, tapi dia bahkan tidak peduli!Di saat aku sedang dipusingkan oleh masalah percintaan ini, seperti biasa, muncul masalah lainnya.Tahu-tahu saja, keluarga ini berada di ambang perpisahan. Aku tidak ingin mereka tercerai-berai, tapi aku bisa apa?Ini, adalah kronik dari kehidupanku yang masih saja ribet.Kronik dari seorang Audy.
							
						"
https://www.bukukita.com/Buku-Novel/Remaja/115275-The-Chronicles-of-Audy-:-4R.html,https://www.bukukita.com/babacms/displaybuku/65275.jpg,The Chronicles of Audy : 4R,"
											Orizuka										",9786027742215,Haru ,Juli - 2013,Remaja,"DESCRIPTION


Hai. Namaku Audy. Umurku 22 tahun.

Hidupku tadinya biasa-biasa saja, sampai kedua orangtuaku jatuh bangkrut karena ditipu.

Aku hanya tinggal selangkah lagi menuju gelar sarjanaku.

Selangkah lagi!


Tapi kedua orangtuaku rupanya tega merusak momen itu.

Jadi sekarang, di sinilah aku berada.

Di rumah aneh yang dihuni oleh 4 bersaudara yang sama anehnya:

Regan, Romeo, Rex dan Rafael.

 
Aku, yang awalnya berpikir akan bekerja sebagai babysitter, dijebak oleh kontrak sepihak dan malah dijadikan pembantu!

Terdengar klise?

Mungkin, bagimu. Bagiku? Musibah!

Ini, adalah kronik dari kehidupanku yang mendadak jadi ribet.

Kronik dari seorang Audy.



"
https://www.bukukita.com/Buku-Novel/Remaja/143880-The-Chronicles-Of-Audy:O2.html,https://www.bukukita.com/babacms/displaybuku/93880.jpg,The Chronicles Of Audy:O2,"
											Orizuka										",9786027742864,Haru ,Juni - 2016,Remaja,"DESCRIPTION

Sinopsis:


Hai. Namaku Audy. Umurku masih 22 tahun. Hidupku tadinya biasa-biasa saja, sampai cowok yang kusukai memutuskan untuk meneruskan sekolah ke luar negeri. Ketika aku sedang berpikir tentang nasib hubungan kami, dia memintaku menunggu. Namun ternyata, tidak cuma itu. Dia juga memberikan pernyataan yang membuatku ketakutan setengah mati! Di saat aku sedang kena galau tingkat tinggi, masalah baru (lagi-lagi) muncul. Seseorang yang tak pernah kulirik sebelumnya,sekarang meminta perhatianku! Ini, adalah kronik dari kehidupanku yang sepertinya selalu ribet. Kronik dari seorang Audy.




Buku The Chronicles Of Audy Lainnya :
	
The Chronicles of Audy : 4R (Edisi TTD)
Penulis: Orizuka   (Haru Media) 
Nilai rata-rata:  dari 0 resensi
Rekomendasikan buku ini
Lokasi Stok : Gudang Penerbit  
 
 Masukkan ke Daftar Keinginan
	
Rp 53.000
Hemat Rp 10.600
Rp 42.400
	
	

The Chronicles of Audy : 4/4 ( Edisi TTD)
Penulis: Orizuka   (Haru) 
Nilai rata-rata:  dari 0 resensi
Rekomendasikan buku ini
Lokasi Stok : Gudang Penerbit  
 
 Masukkan ke Daftar Keinginan
	
Rp 61.000
Hemat Rp 12.200
Rp 48.800
	
	
The Chronicles of Audy : 21 (Edisi TTD)
Penulis: @authorizuka   (Haru) 
Nilai rata-rata:  dari 0 resensi
Rekomendasikan buku ini
Lokasi Stok : Gudang Penerbit  
 
 Masukkan ke Daftar Keinginan
	
Rp 59.000
Hemat Rp 11.800
Rp 47.200
	

	
Paket Buku The Chronicles Of Audy 21,4R,4/4,O2 (Edisi TTD)
Penulis: Orizuka   (Haru Media) 
Nilai rata-rata:  dari 0 resensi
Rekomendasikan buku ini
Lokasi Stok : Akan tersedia pada 02 Juni 2016  
 Masukkan ke Daftar Keinginan
	
Rp 244.000
Hemat Rp 48.800
Rp 195.200
	

"
https://www.bukukita.com/Buku-Novel/Romance/143851-Curiosity:-Aku-atau-dia?.html,https://www.bukukita.com/babacms/displaybuku/93851.jpg,Curiosity: Aku atau dia?,"
											Angelxs										",9786026940278,Bukukita.com ,Mei - 2016,Romance,"
							DESCRIPTION
							Karin sukses membuat satu sekolah heboh karena ia ditolong oleh Davin, ketua OSIS yang cuek dengan semua perempuan. Setelah kejadian itu, ia berusaha mencari tahu penyebab cueknya Davin terhadap perempuan. Tapi, semakin ia sering bertemu dan mengobrol dengan Davin, perasaan cinta mulai muncul di hatinya tanpa ia sadari. Ditambah sikap Davin yang semakin melembut terhadapnya, membuat Karin benar-benar jatuh cinta pada Davin. Tapi, tiba-tiba saja perempuan dari masa lalu Davin muncul kembali dan berusaha mendapatkan hati Davin. Tentu saja hal ini membuat hubungan Davin dan Karin merenggang. Banyak pengorbanan, air mata, dan rasa sakit yang harus dirasakan oleh Karin.  Akankah Davin melepaskan Karin begitu saja? Atau ia akan memperjuangkan Karin lagi?Keunggulan:    Telah dibaca lebih dari 5 juta kali di Wattpad.    Angelxs, si penulis, telah memiliki puluhan ribu penggemar setia dan fanatik (100 ribu ++ followers).    Novel ini telah ditunggu-tunggu ribuan penggemarnya.
							
						"
